148.8,149,0.74,1.1999999999999886,1
148.60000000000002,149,0.74,1.3999999999999773,1
148.40000000000003,149,0.74,1.599999999999966,1
148.20000000000005,149,0.74,1.7999999999999545,1
148.00000000000006,149,0.74,1.9999999999999432,1
147.80000000000007,149,0.74,2.199999999999932,1
147.60000000000008,149,0.74,2.3999999999999204,1
147.4000000000001,149,0.74,2.599999999999909,1
147.2000000000001,149,0.74,2.7999999999998977,1
147.0000000000001,149,0.74,2.9999999999998863,1
146.80000000000013,149,0.74,3.199999999999875,1
146.60000000000014,149,0.74,3.3999999999998636,1
146.40000000000015,149,0.74,3.599999999999852,1
146.20000000000016,149,0.74,3.799999999999841,1
146.00000000000017,149,0.74,3.9999999999998295,1
145.80000000000018,149,0.74,4.199999999999818,1
145.6000000000002,149,0.74,4.399999999999807,1
145.4000000000002,149,0.74,4.599999999999795,1
145.20000000000022,149,0.74,4.799999999999784,1
145.00000000000023,149,0.74,4.999999999999773,1
144.80000000000024,149,0.73,5.199999999999761,1
144.60000000000025,149,0.73,5.39999999999975,1
144.40000000000026,149,0.73,5.5999999999997385,1
144.20000000000027,149,0.73,5.799999999999727,1
144.00000000000028,149,0.73,5.999999999999716,1
143.8000000000003,149,0.73,6.199999999999704,1
143.6000000000003,149,0.73,6.399999999999693,1
143.40000000000032,149,0.73,6.599999999999682,1
143.20000000000033,149,0.73,6.79999999999967,1
143.00000000000034,149,0.73,6.999999999999659,1
142.80000000000035,149,0.73,7.199999999999648,1
142.60000000000036,149,0.73,7.399999999999636,1
142.40000000000038,149,0.73,7.599999999999625,1
142.2000000000004,149,0.73,7.7999999999996135,1
142.0000000000004,149,0.73,7.999999999999602,1
141.8000000000004,149,0.73,8.19999999999959,1
141.60000000000042,149,0.73,8.39999999999958,1
141.40000000000043,149,0.73,8.599999999999568,1
141.20000000000044,149,0.73,8.799999999999557,1
141.00000000000045,149,0.73,8.999999999999545,1
140.80000000000047,149,0.72,9.199999999999534,1
140.60000000000048,149,0.72,9.399999999999523,1
140.4000000000005,149,0.72,9.599999999999511,1
140.2000000000005,149,0.72,9.7999999999995,1
140.0000000000005,149,0.72,9.999999999999488,1
139.80000000000052,149,0.72,10.199999999999477,1
139.60000000000053,149,0.72,10.399999999999466,1
139.40000000000055,149,0.72,10.599999999999454,1
139.20000000000056,149,0.72,10.799999999999443,1
139.00000000000057,149,0.72,10.999999999999432,1
138.80000000000058,149,0.72,11.19999999999942,1
138.6000000000006,149,0.72,11.399999999999409,1
138.4000000000006,149,0.72,11.599999999999397,1
138.2000000000006,149,0.72,11.799999999999386,1
138.00000000000063,149,0.72,11.999999999999375,1
137.80000000000064,149,0.72,12.199999999999363,1
